4,3,3,3,3,3,3,3,3,3,8,3,3,3,7,11,3,7,11,2
4,2,5,5,6,6,12,7,12,15,22,17,20,21,19,22,23,27,24,2
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,3,3,7,7,8,10,11,10,10,13,10,11,10,11,10,13,29,10,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,8,10,12,15,13,16,17,24,19,22,23,21,25,23,31,27,2
1,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,3,3,7,7,8,10,11,10,10,13,10,8,10,22,10,10,29,10,2
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
3,2,2,2,5,10,5,6,6,6,7,6,18,6,6,6,7,6,6,1
1,1,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,1
4,2,5,9,6,6,7,16,17,15,22,20,23,7,8,9,9,9,9,2
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,7,11,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,3,3,7,7,8,13,15,15,16,23,18,8,22,22,10,10,29,10,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,2,5,5,6,6,12,7,12,15,22,17,15,24,24,26,26,32,28,2
4,2,5,5,6,6,7,7,12,15,22,17,15,21,8,9,9,32,29,2
1,1,1,1,4,4,4,5,5,5,9,5,5,5,5,5,6,5,5,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,10,27,29,30,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,3,3,7,7,8,10,15,10,17,19,10,8,10,22,10,10,29,10,2
4,2,7,7,9,11,13,15,2,7,11,2,7,8,8,19,9,9,9,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,3,3,7,7,12,14,13,7,17,19,19,22,23,21,24,28,30,26,2
4,2,2,2,11,13,14,13,16,14,19,15,22,18,21,24,19,34,20,2
3,2,5,8,6,10,12,17,18,14,25,21,20,25,19,22,23,31,27,1
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,5,6,6,12,18,12,15,22,17,24,24,25,27,24,35,31,2
2,4,4,4,8,7,9,9,8,12,14,9,13,9,10,12,11,26,12,1
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
3,5,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,36,28,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,3,3,3,3,3,3,3,3,3,13,3,3,3,7,11,3,7,32,2
4,2,7,7,9,14,13,15,15,16,23,18,21,22,20,23,29,28,25,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
2,4,4,4,12,15,16,9,8,8,12,9,19,19,18,21,22,25,23,1
1,1,1,1,4,4,4,5,5,5,9,5,10,5,5,13,12,12,13,1
4,2,7,9,11,13,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,3,3,3,3,3,3,3,3,3,19,3,3,3,7,11,3,7,11,2
4,2,7,7,9,12,13,15,15,16,23,18,8,22,20,10,10,29,10,2
3,2,2,2,5,10,5,6,6,6,7,6,6,6,6,6,7,6,6,1
1,1,1,1,1,16,17,4,19,4,18,22,25,17,14,20,20,22,33,1
4,2,5,5,6,6,12,7,12,15,24,17,20,25,19,22,23,31,27,2
4,2,5,9,11,13,14,13,16,17,19,19,22,23,21,24,25,30,26,2
1,1,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
4,2,7,7,9,14,13,15,15,16,26,18,21,26,24,23,29,28,31,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
2,4,4,4,8,7,9,9,8,8,27,9,9,9,10,12,30,37,12,1
1,1,3,3,3,3,3,3,3,3,3,3,3,11,12,11,3,7,11,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,16,14,15,2
3,2,5,5,6,6,12,7,6,15,22,17,24,24,6,17,31,18,34,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
3,2,5,8,6,10,12,17,18,14,25,21,20,25,19,22,23,31,27,1
4,3,3,7,7,12,8,15,7,17,19,19,8,23,21,24,28,30,26,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,2,7,7,9,14,13,15,2,7,10,2,7,8,8,9,9,9,9,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,2,7,7,9,12,13,15,17,16,11,23,7,8,8,9,9,9,9,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,3,3,7,7,8,10,15,7,16,11,8,8,8,22,10,10,29,10,2
4,3,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
1,1,2,2,4,2,5,6,13,18,4,12,10,17,14,20,32,38,33,1
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,2,3,2
3,2,5,5,6,13,12,7,12,15,25,21,20,25,19,22,23,31,27,1
3,5,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
4,2,2,2,5,10,5,6,2,2,16,2,7,27,6,2,2,17,2,1
4,2,7,7,9,12,13,13,16,17,19,19,22,23,21,24,25,30,26,2
4,3,3,6,7,11,8,15,7,7,11,8,8,8,9,28,10,10,10,2
4,2,7,7,9,12,13,15,17,16,11,23,26,22,8,9,9,9,9,2
4,2,7,7,9,12,13,15,2,7,11,2,7,8,8,9,9,9,9,2
4,3,3,7,7,12,8,15,7,16,19,19,8,28,22,10,10,29,10,2
2,4,4,4,1,1,1,1,1,1,1,9,1,1,10,8,1,8,8,1
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,2,7,7,9,12,13,15,15,16,23,18,8,22,20,10,10,29,30,2
4,2,7,7,9,12,13,15,15,16,23,18,8,22,20,10,27,29,30,2
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
4,3,3,3,3,3,3,3,3,3,8,3,3,3,7,11,3,7,11,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
2,4,4,4,8,7,9,9,8,12,14,11,13,9,13,16,11,16,35,1
4,2,5,5,6,6,7,7,17,15,22,20,23,7,8,9,9,9,9,2
4,2,5,5,6,6,7,7,17,15,22,17,7,7,8,9,9,9,9,2
4,2,2,2,5,6,11,12,2,2,16,2,7,6,6,17,7,17,2,2
3,5,2,4,5,10,18,6,20,6,7,6,18,6,6,6,21,6,6,1
2,4,4,4,8,7,9,9,8,8,14,24,27,29,23,26,33,33,36,1
2,4,4,4,8,7,9,9,8,12,14,25,13,9,10,12,11,26,12,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
2,4,4,4,8,7,16,9,8,8,12,9,19,19,18,21,22,25,23,1
4,2,7,7,9,12,13,15,21,16,28,18,8,22,26,29,10,9,30,2
1,1,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,1
4,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,5,5,6,6,7,7,17,15,22,17,7,7,8,9,9,9,9,2
2,4,4,4,8,7,9,9,8,8,14,9,13,19,27,30,11,37,23,1
1,1,1,2,1,1,5,19,22,6,7,6,18,6,15,31,8,39,37,1
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
4,2,2,5,6,6,7,16,2,7,10,2,7,8,8,19,9,9,2,2
4,3,3,7,7,12,8,15,15,16,23,18,8,22,22,10,10,29,10,2
4,2,5,5,6,6,7,7,17,15,22,17,23,7,8,9,9,9,9,2
4,2,7,7,9,11,13,15,2,7,11,2,7,8,8,19,9,9,9,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
4,3,3,3,3,3,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,5,6,6,13,18,12,15,22,17,24,24,24,27,26,32,28,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,5,9,11,13,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,5,6,6,12,7,12,15,22,17,24,24,24,27,26,32,31,2
3,2,2,2,5,5,5,6,6,6,7,6,18,6,6,6,7,6,6,1
4,2,5,5,6,6,12,7,12,15,22,17,24,24,24,26,26,32,28,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,5,5,6,6,12,7,12,15,22,17,15,24,24,26,26,32,28,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
4,2,7,7,9,12,13,15,15,16,23,18,8,22,20,10,27,29,30,2
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,3,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
4,2,7,7,9,12,13,15,2,16,11,23,7,8,8,9,9,9,9,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
1,1,1,1,1,1,1,1,5,1,9,26,28,1,28,32,1,24,38,1
4,3,3,7,7,8,10,11,10,10,13,10,8,28,22,10,10,29,10,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
2,4,4,4,8,7,9,9,8,12,14,9,9,9,10,12,11,37,12,1
4,2,7,7,11,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,3,3,3,7,8,10,11,10,10,13,10,11,10,11,14,13,14,15,2
4,2,5,8,6,13,12,17,18,14,25,21,20,25,19,22,23,31,27,2
4,2,5,5,6,13,12,7,12,15,25,21,20,25,19,22,23,31,27,2
4,3,3,3,7,11,10,8,7,7,11,8,8,8,9,10,10,10,10,2
4,3,3,3,3,3,3,3,3,3,8,3,3,3,7,11,3,7,11,2
1,2,2,2,5,5,11,12,2,2,7,2,7,6,6,2,2,17,2,1
4,2,5,8,6,13,15,17,16,14,20,21,29,30,19,22,23,31,27,2
4,2,5,5,6,6,12,7,12,15,22,17,23,7,8,9,34,40,24,2
4,3,3,7,7,12,8,15,15,16,11,8,8,22,22,10,10,29,10,2
4,2,5,8,6,13,12,17,18,14,25,21,20,25,19,22,23,31,27,2
2,4,4,4,8,7,1,20,8,8,12,9,19,19,18,21,11,26,39,1
4,3,3,7,7,8,10,15,15,16,23,18,8,22,22,10,10,29,10,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,2,5,5,6,6,12,7,12,15,22,17,20,21,19,22,23,31,27,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
4,2,5,5,6,6,7,7,2,7,10,2,7,8,8,9,9,9,9,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
2,4,4,4,6,6,12,9,8,8,29,27,15,25,29,22,22,41,40,1
4,2,7,7,9,12,13,15,15,16,23,18,8,22,26,10,10,29,30,2
4,2,7,7,9,12,14,13,16,17,19,19,22,23,21,24,25,30,26,2
4,2,7,7,9,12,13,13,23,17,30,19,22,23,21,33,25,30,41,2
4,3,3,3,3,3,3,3,10,3,13,3,3,3,7,11,3,7,11,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,2
4,2,7,7,9,12,13,15,15,16,23,18,21,22,20,23,24,28,25,2
2,4,4,4,1,17,6,1,6,6,7,6,18,6,6,6,21,6,6,1
4,3,3,7,7,11,8,15,7,7,11,8,8,8,22,10,10,29,10,2
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
1,1,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,1
4,2,2,2,5,6,5,6,6,6,7,28,6,6,6,17,7,42,42,2
4,2,7,7,9,14,13,15,15,16,23,18,21,22,20,23,24,28,25,2
2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3,3,7,7,8,10,15,7,16,31,18,8,31,22,10,28,29,10,2
1,2,2,2,5,10,5,6,13,19,20,28,16,18,14,20,18,6,42,1
4,3,3,3,3,3,3,3,3,3,8,3,3,3,7,11,3,10,3,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,3,3,7,7,8,10,15,7,16,23,8,8,22,22,10,10,29,10,2
2,4,5,5,8,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,2,7,7,9,12,13,13,23,17,19,19,22,23,21,24,25,30,26,2
1,1,2,3,2,2,3,4,3,3,4,3,3,2,3,3,4,38,3,2
4,2,7,5,6,6,13,18,15,15,23,29,21,32,20,23,24,28,25,2
3,2,5,5,6,6,12,7,12,15,22,17,20,25,19,22,23,31,27,1
1,1,1,1,4,4,4,5,4,4,5,4,4,4,4,4,5,4,19,1
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,35,33,17,1
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
4,2,7,7,9,11,14,13,21,7,11,2,7,8,8,9,36,9,9,2
1,2,2,2,5,10,5,6,13,20,20,28,16,6,6,20,7,6,42,1
3,2,5,8,6,10,12,17,18,14,25,21,20,25,19,22,23,31,27,1
4,2,5,5,6,6,12,7,12,15,22,17,23,7,24,17,7,42,34,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
4,2,5,8,6,13,15,17,18,14,20,21,29,25,19,22,23,31,27,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1
4,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
4,2,5,5,6,6,12,7,12,15,22,17,24,24,24,9,26,32,28,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
4,2,2,2,11,13,14,13,16,21,19,19,22,23,21,24,25,30,26,2
3,5,2,2,5,1,5,19,6,6,7,6,18,6,6,6,21,6,6,1
3,5,2,2,5,10,5,6,6,6,7,6,18,6,6,6,7,6,6,1
4,2,2,2,5,10,5,6,6,20,7,28,6,6,6,17,7,42,42,2
4,3,3,7,7,8,8,15,15,16,23,18,8,22,22,10,10,29,10,2
4,2,2,2,5,5,11,12,2,2,16,2,7,6,16,2,2,17,2,2
4,2,7,9,11,13,14,13,16,17,19,19,22,23,21,24,25,30,26,2
3,2,5,5,6,6,12,7,12,15,22,17,20,25,19,22,23,31,27,1
4,3,3,7,7,11,8,15,7,7,11,8,8,8,22,10,10,29,10,2
2,4,4,4,8,7,9,9,8,8,14,9,9,9,10,12,30,37,12,1
4,3,3,3,7,3,10,11,10,10,13,10,11,10,11,14,13,14,15,2
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
2,4,4,4,8,7,19,21,8,8,7,6,18,9,30,34,21,37,6,1
2,4,4,4,8,7,9,9,8,12,14,11,13,9,13,16,11,16,35,1
1,1,2,2,4,2,5,6,13,18,18,14,16,17,14,20,18,20,33,1
2,4,4,4,8,7,16,9,8,8,12,9,19,19,18,21,22,25,23,1
2,4,4,4,8,7,9,9,8,12,14,11,13,9,13,16,11,16,35,1
3,2,5,8,6,10,12,7,18,14,25,21,20,25,19,22,23,31,27,1
4,2,5,9,11,13,14,13,16,17,19,19,22,23,21,24,25,30,26,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,11,16,35,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,2,2,5,10,5,17,18,19,32,21,16,25,19,35,37,41,43,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
4,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,2
2,4,4,4,8,7,9,9,8,12,14,9,13,9,10,12,11,26,35,1
2,4,4,4,8,7,9,9,8,8,14,9,19,19,18,21,22,37,23,1
1,2,2,2,5,10,5,6,13,6,7,28,16,6,6,6,7,6,42,1
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,2
1,1,2,2,5,10,5,6,13,18,20,14,16,17,14,20,18,20,33,1
2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,4,4,5,5,5,9,5,10,5,5,13,12,12,13,1
1,2,2,2,5,10,5,6,13,6,7,6,6,6,6,6,7,6,6,1
2,4,4,4,1,1,1,20,8,1,1,9,1,33,1,36,38,19,1,1
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
1,1,1,1,4,4,4,5,4,4,5,4,4,4,4,4,5,4,19,1
2,4,4,4,8,7,9,9,8,8,12,9,9,9,10,12,30,37,12,1
4,2,7,7,9,12,13,15,15,16,23,18,8,22,20,29,10,43,30,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,16,35,1
3,2,5,5,6,6,12,7,12,15,22,17,15,24,23,26,26,32,28,1
1,1,1,1,4,4,4,5,5,5,9,5,10,5,5,13,12,12,13,1
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
2,4,4,4,8,7,9,9,8,12,14,11,13,19,31,30,11,26,35,1
3,2,2,2,5,6,5,6,6,6,7,6,18,6,6,6,7,6,6,1
1,1,2,2,1,10,5,6,24,19,20,30,30,18,14,20,39,44,44,1
3,2,2,2,5,10,5,6,13,6,7,6,6,6,6,6,7,6,42,1
1,1,1,1,4,4,4,5,5,5,9,5,10,5,5,13,12,12,13,1
1,1,1,1,1,1,1,1,5,22,6,5,5,34,5,5,6,45,45,1
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
1,1,1,1,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,1
1,2,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,1
1,1,2,3,3,2,3,4,3,3,4,3,3,2,3,3,4,38,3,2
1,1,2,2,5,10,5,6,13,14,20,14,16,18,14,20,18,20,20,1
2,4,4,4,8,7,9,9,8,8,12,9,19,19,18,21,22,25,23,1
1,1,1,1,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,1
1,1,2,2,5,10,17,4,13,14,18,31,31,35,14,20,18,20,20,2
4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,3,7,11,2
2,4,4,4,8,7,9,9,8,12,14,11,13,12,13,16,15,33,17,1
