1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,2,1,1,1,2,2,2,1,1,1
1,1,1,2,2,3,1,2,2,3,3,3,2,2,1
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
1,3,3,2,4,5,3,4,4,3,3,5,2,2,1
3,1,4,4,5,6,4,1,5,1,1,2,1,1,1
1,3,3,5,4,5,5,5,6,5,5,6,4,4,1
3,1,1,1,1,2,4,1,1,2,6,2,1,1,1
1,3,3,5,4,5,6,4,4,6,7,7,5,5,1
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
1,3,3,5,4,5,6,4,4,5,7,7,5,5,1
1,3,3,5,4,5,6,4,4,6,7,7,6,5,1
1,1,5,2,4,7,3,4,4,7,3,3,2,6,1
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
2,2,2,3,3,8,7,6,7,8,8,8,7,7,2
1,3,3,2,4,5,3,4,4,6,3,5,2,6,1
3,1,1,1,1,6,4,1,1,1,1,2,1,1,1
2,2,2,3,3,8,7,6,7,8,8,8,7,7,2
3,1,1,1,1,2,4,1,1,2,2,2,1,1,1
1,3,3,5,4,5,5,5,6,5,5,6,4,8,1
1,3,3,2,4,5,6,4,4,6,3,5,2,2,1
1,3,3,5,4,9,5,7,8,5,5,6,8,4,1
2,2,2,3,3,4,2,3,3,4,4,4,3,9,2
1,1,5,2,6,7,8,8,9,9,9,9,9,10,1
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
1,1,5,2,6,7,8,8,9,9,10,9,10,6,1
1,1,5,2,6,7,8,8,9,9,10,9,2,6,1
1,1,5,6,6,7,8,9,9,9,10,10,11,11,1
3,1,5,6,6,7,9,8,9,9,10,1,12,12,1
3,1,5,6,6,7,8,9,10,9,11,10,11,11,1
1,1,5,2,6,7,8,8,9,9,10,9,9,10,1
2,2,2,3,3,4,2,3,3,4,12,4,13,13,2
1,1,5,2,6,7,8,8,9,10,9,9,9,6,1
2,2,2,3,3,4,2,3,3,4,4,4,3,3,2
1,1,5,2,6,7,8,8,9,9,10,9,9,12,1
1,3,3,7,4,9,5,10,11,11,9,11,14,14,1
3,4,4,8,7,10,10,11,12,12,13,12,15,15,1
1,1,5,6,6,7,8,9,9,9,10,10,11,11,1
2,2,2,3,3,4,2,3,3,4,4,4,3,9,2
2,2,2,3,3,4,2,3,3,4,4,4,3,9,2
