1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
3,4,3,3,3,3,3,3,3,3,3,3,3,3,1
1,1,4,4,4,4,4,4,4,4,4,4,4,4,1
3,4,3,3,5,3,5,3,5,5,3,5,5,5,1
1,2,5,1,1,1,1,1,1,1,1,1,1,1,1
3,4,3,3,6,1,3,3,6,5,5,6,6,5,1
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
3,4,6,3,5,3,5,3,5,5,3,5,5,5,1
3,4,6,3,5,3,5,3,5,3,3,8,5,7,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
2,3,2,2,2,2,7,6,8,6,7,9,8,9,2
3,4,1,3,1,1,1,1,1,1,1,3,3,10,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2,2,2,2,7,6,8,6,7,9,8,9,2
3,2,1,3,1,1,1,1,1,1,1,3,3,10,1
3,4,6,5,5,3,5,3,5,5,3,5,5,7,1
1,2,1,1,1,1,1,1,1,1,1,1,9,1,1
3,2,7,6,7,6,8,7,9,7,8,10,10,11,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
1,2,7,6,8,6,8,7,9,9,10,10,10,11,1
1,2,5,7,8,7,9,8,10,8,11,12,11,13,1
1,1,4,4,9,4,4,4,4,10,12,4,12,14,1
1,1,4,4,9,4,4,9,11,11,13,13,13,15,1
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,2,7,6,7,6,8,8,9,9,10,14,14,16,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,1,4,4,9,4,4,4,4,10,12,4,12,14,1
1,2,7,6,7,6,8,8,9,9,10,10,14,11,1
1,1,4,4,9,4,4,4,4,10,12,4,4,4,1
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
3,2,7,6,7,6,8,10,9,12,14,10,15,11,1
1,1,5,7,8,7,9,9,11,8,13,13,13,15,1
1,2,7,7,8,7,9,8,10,9,9,11,11,11,1
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
3,2,7,6,7,6,8,7,9,7,8,10,10,17,1
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,2,7,6,8,7,8,7,9,7,8,10,10,13,1
1,1,4,4,9,4,4,4,4,13,15,15,4,4,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,1,5,7,8,7,9,9,10,8,9,11,11,12,1
1,2,7,6,7,6,8,8,9,9,10,10,10,11,1
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
1,2,5,7,8,7,9,8,10,8,9,11,11,12,1
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
1,2,7,7,8,7,9,8,10,8,16,10,10,11,1
3,2,7,6,7,6,8,8,9,9,10,14,6,16,1
1,1,4,4,9,4,10,4,12,14,17,16,16,18,1
1,1,4,4,8,8,4,9,11,11,13,13,13,15,1
1,5,5,7,10,9,11,9,13,4,15,16,17,19,1
1,1,4,4,9,4,4,4,13,10,15,16,16,18,1
1,1,4,4,9,4,4,4,12,10,17,17,16,14,1
2,3,2,2,2,5,6,5,7,2,6,7,7,6,2
2,3,2,2,2,2,2,2,2,2,2,2,2,8,2
